HodgJa00,Hodgins,James,2006,nyj,rb,6,,0,0,0,0,0,0,0,0,2,9,0,;
HoliCa00,Holiday,Carlyle,2006,crd,wr,4,,0,0,0,0,0,0,0,0,0,0,0,;
HoliCa00,Holiday,Carlyle,2006,gnb,wr,4,,0,1,0,0,0,0,0,0,9,126,0,;
HolmSa00,Holmes,Santonio,2006,pit,wr,16,,0,0,0,0,0,1,13,0,49,824,2,;
HoltGl00,Holt,Glenn,2006,cin,wr,11,,0,0,0,0,0,0,0,0,1,3,0,;
HoltTo00,Holt,Torry,2006,ram,wr,16,,0,0,0,0,0,0,0,0,93,1188,10,;
HoovBr00,Hoover,Brad,2006,car,rb,16,,0,0,0,0,0,22,73,1,20,122,0,;
HornJo00,Horn,Joe,2006,nor,wr,10,,0,1,0,0,0,0,0,0,37,679,4,;
HousCe00,Houston,Cedric,2006,nyj,rb,8,,0,0,0,0,0,113,374,5,7,43,0,;
HousKe01,Houser,Kevin,2006,nor,rb,16,,0,0,0,0,0,0,0,0,0,0,0,;
HousTJ00,Houshmandzadeh,T.J.,2006,cin,wr,14,,0,0,0,0,0,3,6,0,90,1081,9,;
HuarDa00,Huard,Damon,2006,kan,qb,10,,148,244,1878,11,1,9,9,0,2,-6,0,;
HumpTo00,Humphrey,Tory,2006,gnb,te,7,,0,0,0,0,0,0,0,0,0,0,0,;
HurdSa00,Hurd,Sam,2006,dal,wr,15,,0,0,0,0,0,0,0,0,5,75,0,;
JackCh00,Jackson,Chad,2006,nwe,wr,12,,0,0,0,0,0,4,22,0,13,152,3,;
JackDa00,Jackson,Darrell,2006,sea,wr,13,,0,0,0,0,0,0,0,0,63,956,10,;
JackMa01,Jackson,Marlion,2006,atl,rb,1,,0,0,0,0,0,1,2,0,0,0,0,;
JackNa00,Jackson,Nate,2006,den,wr,11,,0,0,0,0,0,0,0,0,5,49,0,;
JackSt00,Jackson,Steven,2006,ram,rb,16,,0,0,0,0,0,346,1528,13,90,806,3,;
JackTa00,Jackson,Tarvaris,2006,min,qb,4,,47,81,475,2,4,15,77,1,0,0,0,;
JackVi00,Jackson,Vincent,2006,sdg,wr,16,,0,0,0,0,0,3,16,0,27,453,6,;
JacoBr00,Jacobs,Brandon,2006,nyg,rb,15,,0,0,0,0,0,96,423,9,11,149,0,;
JacoTa00,Jacobs,Taylor,2006,sfo,wr,8,,0,0,0,0,0,0,0,0,4,29,0,;
JameEd00,James,Edgerrin,2006,crd,rb,16,,0,0,0,0,0,337,1159,6,38,217,0,;
JenkMi00,Jenkins,Michael,2006,atl,wr,16,,0,0,0,0,0,1,2,0,39,436,7,;
